time,D_loss_real,D_loss_fake,G_loss,epoch
1591718889.2445,0.302,0.29,15.778,3
1591718889.2814,0.283,0.282,13.051,3
1591718889.3163,0.281,0.281,14.816,3
1591718889.3512,0.302,0.282,14.597,3
1591718889.3871,0.308,0.285,11.677,3
1591718889.4221,0.291,0.283,15.432,3
1591718889.459,0.348,0.287,17.139,3
1591718889.4955,0.302,0.289,33.985,3
1591718889.5325,0.283,0.285,22.65,3
1591718889.5664,0.288,0.293,13.493,3
1591718889.6033,0.285,0.287,21.429,3
1591718889.6382,0.311,0.295,14.689,3
1591718889.6731,0.283,0.285,21.812,3
1591718889.709,0.283,0.29,12.468,3
1591718889.7499,0.3,0.301,12.462,3
1591718889.7898,0.292,0.298,23.728,3
1591718889.8307,0.329,0.45,18.738,3
1591718889.8715,0.297,0.288,12.457,3
1591718889.9084,0.295,0.394,17.706,3
1591718889.9503,0.339,0.284,14.332,3
1591718889.9922,0.293,0.32,16.612,3
1591718890.0361,0.286,0.282,11.297,3
1591718890.079,0.293,0.282,14.034,3
1591718890.1159,0.465,0.288,15.151,3
1591718890.1608,0.286,0.294,16.922,3
1591718890.2007,0.289,0.295,15.299,3
1591718890.2465,0.298,0.314,24.636,3
1591718890.2854,0.281,0.284,11.973,3
1591718890.3263,0.297,0.29,23.984,3
1591718890.3652,0.282,0.486,13.54,3
1591718890.4021,0.281,0.417,10.638,3
1591718890.452,0.281,0.397,20.888,3
1591718890.5009,0.291,0.349,16.378,3
1591718890.5387,0.287,0.336,16.476,3
1591718890.5866,0.288,0.326,12.539,3
1591718890.6235,0.342,0.305,16.079,3
1591718890.6616,0.371,0.33,13.132,3
1591718890.7005,0.281,0.296,16.856,3
1591718890.7444,0.28,0.289,10.608,3
1591718890.7813,0.408,0.286,15.577,3
1591718890.8232,0.343,0.329,21.656,3
1591718890.864,0.285,0.295,18.691,3
1591718890.9049,0.286,0.293,14.257,3
1591718890.9438,0.288,0.283,14.288,3
1591718890.9789,0.293,0.289,21.716,3
1591718891.0138,0.288,0.29,15.403,3
1591718891.0507,0.289,0.283,13.31,3
1591718891.0856,0.283,0.284,10.179,3
1591718891.1205,0.302,0.287,24.361,3
1591718891.1565,0.28,0.284,17.248,3
1591718891.1973,0.296,0.285,11.548,3
1591718891.2323,0.282,0.285,21.795,3
1591718891.2741,0.281,0.286,14.412,3
1591718891.3101,0.288,0.281,17.135,3
1591718891.345,0.317,0.281,24.293,3
1591718891.3809,0.284,0.283,15.811,3
1591718891.4158,0.292,0.282,12.879,3
1591718891.4566,0.295,0.28,13.673,3
1591718891.4926,0.304,0.284,17.143,3
1591718891.5315,0.324,0.286,19.313,3
1591718891.5664,0.302,0.283,15.635,3
1591718891.6092,0.287,0.283,11.196,3
1591718891.6442,0.408,0.281,25.517,3
1591718891.6801,0.297,0.284,19.793,3
1591718891.716,0.287,0.284,12.641,3
1591718891.7499,0.286,0.29,15.084,3
1591718891.7908,0.293,0.287,8.485,3
1591718891.8277,0.282,0.487,17.454,3
1591718891.8626,0.283,0.508,10.967,3
1591718891.8975,0.286,0.307,14.43,3
1591718891.9394,0.288,0.314,19.575,3
1591718891.9753,0.284,0.357,13.011,3
1591718892.0102,0.282,0.344,20.415,3
1591718892.0461,0.34,0.366,18.907,3
1591718892.08,0.282,0.336,12.883,3
1591718892.115,0.366,0.345,12.919,3
1591718892.1509,0.283,0.352,17.235,3
1591718892.1898,0.293,0.334,18.079,3
1591718892.2257,0.281,0.297,15.147,3
1591718892.2616,0.283,0.289,18.671,3
1591718892.3025,0.293,0.289,20.444,3
1591718892.3444,0.28,0.287,15.11,3
1591718892.3853,0.28,0.287,10.527,3
1591718892.4202,0.285,0.285,14.642,3
1591718892.4569,0.285,0.288,14.832,3
1591718892.4988,0.281,0.287,16.455,3
1591718892.5407,0.287,0.285,13.173,3
1591718892.5756,0.281,0.291,14.225,3
1591718892.6125,0.282,0.283,13.401,3
1591718892.6524,0.285,0.284,13.133,3
1591718892.6876,0.288,0.489,27.32,3
1591718892.7265,0.298,0.341,23.519,3
1591718892.7624,0.286,0.285,11.141,3
1591718892.7974,0.306,0.461,30.656,3
1591718892.8343,0.285,0.871,9.661,3
1591718892.8742,0.284,0.316,15.44,3
1591718892.9102,0.471,0.292,16.719,3
1591718892.9461,0.409,0.296,20.377,3
1591718892.981,0.287,0.524,13.256,3
1591718893.0159,0.335,0.284,14.527,3
1591718893.0528,0.285,0.296,14.426,3
1591718893.0877,0.374,0.321,20.158,3
1591718893.1216,0.351,0.284,15.691,3
1591718893.1585,1.362,0.402,14.788,3
1591718893.1934,0.398,0.323,20.717,3
1591718893.2273,0.322,0.392,24.365,3
1591718893.2642,0.37,0.284,17.334,3
1591718893.3051,0.639,0.295,18.961,3
1591718893.34,0.309,0.885,19.031,3
1591718893.3769,0.301,0.313,13.149,3
1591718893.4178,0.283,0.284,11.765,3
1591718893.4577,0.282,0.362,9.084,3
1591718893.4946,0.321,0.296,15.575,3
1591718893.5353,0.337,0.392,19.342,3
1591718893.5712,0.346,0.337,12.321,3
1591718893.6091,0.281,0.349,14.059,3
1591718893.646,0.468,0.312,15.36,3
1591718893.6809,0.429,0.665,24.865,3
1591718893.7168,0.295,0.288,17.668,3
1591718893.7517,0.335,0.284,15.687,3
1591718893.7876,0.287,0.31,14.027,3
1591718893.8324,0.493,0.293,14.466,3
1591718893.8684,0.284,0.373,11.845,3
1591718893.9122,0.29,0.292,30.984,3
1591718893.9501,0.304,0.435,11.282,3
1591718893.99,0.498,0.315,24.107,3
1591718894.0339,0.301,0.293,15.957,3
1591718894.0808,0.285,0.303,17.988,3
1591718894.1297,0.286,0.362,24.414,3
1591718894.1686,0.308,0.69,10.274,3
1591718894.2115,0.324,0.345,18.997,3
1591718894.2483,0.3,0.96,13.57,3
1591718894.2882,0.289,0.812,10.222,3
1591718894.3311,0.398,0.307,10.977,3
1591718894.367,0.396,0.342,13.762,3
1591718894.4069,0.461,0.509,11.681,3
1591718894.4428,0.362,0.296,18.39,3
1591718894.4827,0.292,0.335,15.619,3
1591718894.5236,0.996,0.353,22.986,3
1591718894.5605,2.081,0.363,21.86,3
1591718894.5964,0.768,0.309,18.086,3
1591718894.6311,0.284,0.323,22.205,3
1591718894.673,0.664,0.294,16.562,3
1591718894.7079,0.631,0.288,11.368,3
1591718894.7478,0.444,0.293,22.265,3
1591718894.7847,0.327,0.282,14.703,3
1591718894.8196,0.364,0.287,16.382,3
1591718894.8545,0.357,0.297,14.804,3
1591718894.8964,0.4,0.308,17.28,3
1591718894.9313,0.405,0.298,15.296,3
1591718894.9662,0.433,0.291,16.201,3
1591718895.0081,0.339,0.287,15.404,3
1591718895.044,0.392,0.309,13.71,3
1591718895.0789,0.466,0.345,11.174,3
1591718895.1168,0.341,0.335,12.621,3
1591718895.1517,0.462,0.289,12.686,3
1591718895.1866,0.351,0.345,12.179,3
1591718895.2255,0.39,0.29,14.825,3
1591718895.2674,0.379,0.442,16.241,3
1591718895.3063,0.326,0.668,10.45,3
1591718895.3585,0.365,0.629,13.628,3
1591718895.4074,0.302,1.589,12.864,3
1591718895.4503,0.351,0.358,22.634,3
1591718895.4971,0.319,0.696,22.442,3
1591718895.537,0.3,0.333,10.348,3
1591718895.5849,0.819,0.293,13.428,3
1591718895.6289,1.114,0.294,17.418,3
1591718895.6688,0.305,0.311,14.421,3
1591718895.7057,0.329,0.459,14.46,3
1591718895.7436,0.936,0.299,12.321,3
1591718895.7785,0.693,0.319,11.557,3
1591718895.8184,0.284,1.339,22.173,3
1591718895.8573,0.299,0.31,19.979,3
1591718895.8966,0.285,0.299,22.306,3
1591718895.9314,0.308,0.286,20.054,3
1591718895.9733,0.311,0.289,18.686,3
1591718896.0142,0.494,0.468,15.598,3
1591718896.0501,0.364,0.298,20.536,3
1591718896.088,0.283,1.046,11.564,3
1591718896.1229,0.632,1.703,21.124,3
1591718896.1618,0.477,0.389,19.668,3
1591718896.1987,0.324,0.381,19.75,3
1591718896.2396,0.461,0.389,23.706,3
1591718896.2805,0.357,0.324,23.675,3
1591718896.3214,0.533,0.362,21.628,3
1591718896.3573,0.532,0.337,20.099,3
1591718896.3922,0.443,0.31,17.694,3
1591718896.4301,0.474,0.514,22.437,3
1591718896.473,0.381,0.296,25.447,3
1591718896.5079,0.31,0.303,13.706,3
1591718896.5468,0.345,0.286,16.965,3
1591718896.5817,1.006,0.353,21.426,3
1591718896.6186,0.429,0.298,23.246,3
1591718896.6545,0.286,0.307,17.086,3
1591718896.6894,0.285,0.285,13.296,3
1591718896.7303,0.282,0.317,13.719,3
1591718896.7672,0.329,0.318,11.115,3
1591718896.8071,0.3,0.286,19.761,3
1591718896.853,0.284,0.499,12.735,3
1591718896.8939,0.298,0.282,14.829,3
1591718896.9288,0.298,0.298,31.365,3
1591718896.9647,0.318,0.356,14.522,3
1591718897.0016,0.331,0.292,13.765,3
1591718897.0365,0.294,0.486,14.234,3
1591718897.0714,0.302,0.285,25.347,3
1591718897.1143,0.328,1.272,19.194,3
1591718897.1551,0.295,0.507,14.125,3
1591718897.1911,0.282,0.472,18.857,3
1591718897.228,0.282,0.287,17.578,3
1591718897.2639,0.293,0.55,23.649,3
1591718897.2999,0.299,0.322,17.769,3
1591718897.3368,1.164,0.455,19.42,3
1591718897.3757,0.404,0.451,19.319,3
1591718897.4106,0.376,0.455,19.444,3
1591718897.4535,0.385,0.441,31.854,3
1591718897.4884,1.307,0.445,17.069,3
1591718897.5233,0.452,0.424,16.746,3
1591718897.5592,0.408,0.398,21.76,3
1591718897.5941,0.8,0.371,18.719,3
1591718897.629,0.57,0.357,19.371,3
1591718897.6649,0.284,0.327,22.395,3
1591718897.6998,0.365,0.31,17.475,3
1591718897.7407,0.343,0.298,17.224,3
1591718897.7766,0.298,0.288,20.726,3
1591718897.8175,0.371,2.323,13.186,3
1591718897.8524,0.311,1.263,24.112,3
1591718897.8893,0.339,1.368,17.806,3
1591718897.9242,0.285,0.324,21.534,3
1591718897.9581,0.311,0.298,22.794,3
1591718897.995,0.311,0.302,21.226,3
1591718898.0349,0.349,0.287,15.996,3
1591718898.0748,0.284,0.293,15.807,3
1591718898.1137,0.347,0.298,10.62,3
1591718898.1556,0.989,0.288,14.319,3
1591718898.1935,0.768,0.288,19.496,3
1591718898.2324,0.305,0.607,10.168,3
1591718898.2703,0.964,0.317,23.567,3
1591718898.3152,0.424,0.344,21.047,3
1591718898.3541,0.288,0.303,14.469,3
1591718898.391,0.288,0.295,26.839,3
1591718898.4339,0.282,1.698,9.878,3
1591718898.4807,0.332,0.326,11.763,3
1591718898.5296,0.298,0.299,35.663,3
1591718898.5724,0.281,1.918,10.371,3
1591718898.6153,0.301,0.432,15.655,3
1591718898.6533,0.288,0.554,17.657,3
1591718898.6932,0.454,0.441,20.233,3
1591718898.7331,1.001,0.287,23.911,3
1591718898.774,0.902,0.514,22.595,3
1591718898.8138,0.319,0.296,16.608,3
1591718898.8537,0.394,0.285,18.681,3
1591718898.8996,0.52,0.664,15.721,3
1591718898.9425,0.406,0.437,13.22,3
1591718898.9834,0.729,0.291,18.39,3
1591718899.0193,0.804,0.303,16.541,3
1591718899.0582,0.422,0.355,10.03,3
1591718899.0971,0.534,1.087,13.122,3
1591718899.142,0.288,0.468,14.607,3
1591718899.1818,0.752,0.311,12.85,3
1591718899.2187,0.288,0.395,15.267,3
1591718899.2586,0.308,0.358,24.179,3
1591718899.2945,0.378,0.507,21.228,3
1591718899.3314,0.308,0.642,13.164,3
1591718899.3723,0.281,0.564,14.295,3
1591718899.4122,0.324,1.132,15.634,3
1591718899.4541,0.285,0.421,18.075,3
1591718899.497,0.697,0.369,25.309,3
1591718899.5389,0.733,0.286,16.491,3
1591718899.5758,0.29,0.296,13.755,3
1591718899.6167,0.383,0.318,13.268,3
1591718899.6516,0.435,0.326,11.73,3
1591718899.6935,0.323,0.335,18.967,3
1591718899.7344,0.501,0.313,12.032,3
1591718899.7753,0.321,0.321,25.848,3
1591718899.8172,0.297,0.311,21.081,3
1591718899.8581,0.542,0.302,14.21,3
1591718899.8958,0.28,0.294,14.796,3
1591718899.9317,0.284,0.296,15.651,3
1591718899.9756,0.285,0.293,14.895,3
1591718900.0185,0.349,0.289,11.926,3
1591718900.0574,0.455,0.303,20.423,3
1591718900.0943,0.324,0.292,20.085,3
1591718900.1292,0.317,0.288,15.357,3
1591718900.1741,0.35,0.29,11.07,3
1591718900.212,0.321,0.285,22.671,3
1591718900.2479,0.37,0.289,26.606,3
1591718900.2857,0.288,0.296,17.776,3
1591718900.3326,0.327,0.299,16.579,3
1591718900.3695,0.332,0.304,20.803,3
1591718900.4115,0.342,0.285,12.632,3
1591718900.4464,0.346,0.326,19.81,3
1591718900.4813,0.319,0.282,13.552,3
1591718900.5212,0.386,0.289,15.287,3
1591718900.5561,0.324,0.295,13.73,3
1591718900.592,0.298,0.285,15.768,3
1591718900.6279,0.323,0.282,16.549,3
1591718900.6638,0.316,0.294,11.28,3
1591718900.6987,0.306,0.282,20.681,3
1591718900.7406,0.358,0.293,17.305,3
1591718900.7765,0.35,0.788,13.497,3
1591718900.8114,0.307,0.399,8.896,3
1591718900.8543,0.286,0.298,16.103,3
1591718900.8902,0.293,0.326,20.414,3
1591718900.9261,0.287,0.513,10.964,3
1591718900.9679,0.33,0.282,18.554,3
1591718901.0029,0.317,0.29,15.123,3
1591718901.0437,0.305,0.365,14.543,3
1591718901.0836,0.37,0.357,12.275,3
1591718901.1185,0.29,0.404,13.82,3
1591718901.1545,0.424,0.349,10.062,3
1591718901.1974,1.337,0.299,10.376,3
1591718901.2422,0.297,0.686,24.51,3
1591718901.2781,0.305,0.323,15.589,3
1591718901.314,0.628,0.29,16.13,3
1591718901.3489,0.871,0.309,20.625,3
1591718901.3848,0.321,0.321,13.95,3
1591718901.4207,0.722,0.289,17.337,3
1591718901.4576,0.313,0.454,12.372,3
1591718901.4925,0.284,0.329,14.887,3
1591718901.5295,0.283,0.343,22.209,3
1591718901.5644,0.325,0.45,14.406,3
1591718901.6042,0.312,1.278,10.845,3
1591718901.6462,0.281,0.469,10.307,3
1591718901.6821,0.294,0.294,17.577,3
1591718901.7169,0.311,0.331,11.698,3
1591718901.7618,0.85,0.326,13.839,3
1591718901.8017,0.285,0.302,20.419,3
1591718901.8432,0.285,0.343,17.654,3
1591718901.8811,0.286,0.287,18.029,3
1591718901.918,0.432,0.322,18.556,3
1591718901.9526,0.315,0.289,30.087,3
1591718901.9895,0.28,1.305,10.202,3
1591718902.0294,0.595,0.326,15.588,3
1591718902.0643,0.313,0.288,25.168,3
1591718902.1032,0.44,0.311,19.309,3
1591718902.1381,0.288,0.359,19.313,3
1591718902.173,0.316,0.31,11.636,3
1591718902.2089,0.287,0.311,18.314,3
1591718902.2588,0.364,0.288,15.259,3
1591718902.2947,0.286,0.284,34.717,3
1591718902.3306,0.291,0.287,14.943,3
1591718902.3715,0.303,0.295,17.911,3
1591718902.4124,0.294,0.57,10.829,3
1591718902.4563,0.302,0.797,13.117,3
1591718902.4922,0.306,0.734,13.272,3
1591718902.5291,0.29,0.486,11.881,3
1591718902.568,0.449,0.392,18.01,3
1591718902.6028,0.323,0.281,15.38,3
1591718902.6428,0.333,0.297,13.421,3
1591718902.6807,0.381,0.286,15.091,3
1591718902.7166,0.536,0.299,16.5,3
1591718902.7515,0.4,0.385,20.446,3
1591718902.7874,0.677,0.318,15.341,3
1591718902.8223,0.874,0.325,20.36,3
1591718902.8572,0.32,0.319,13.576,3
1591718902.8931,0.303,0.302,18.112,3
1591718902.928,0.326,0.282,22.771,3
1591718902.9699,0.287,0.286,18.591,3
1591718903.0118,0.31,0.32,10.817,3
1591718903.0477,0.316,0.374,14.441,3
1591718903.0826,0.288,0.366,19.349,3
1591718903.1235,0.288,0.805,18.269,3
1591718903.1584,0.28,0.832,22.363,3
1591718903.1943,0.301,0.698,13.003,3
1591718903.2332,0.324,0.594,12.455,3
1591718903.2751,0.379,0.546,17.19,3
1591718903.321,0.346,0.284,15.149,3
1591718903.3589,0.33,0.365,12.37,3
1591718903.3958,0.769,0.288,15.209,3
1591718903.4337,0.288,0.296,17.828,3
1591718903.4726,0.742,0.314,16.418,3
1591718903.5095,0.299,0.324,21.373,3
1591718903.5553,0.348,0.289,12.402,3
1591718903.698,1.121,0.335,15.949,3
1591718903.7378,0.296,0.437,10.796,3
1591718903.7747,0.291,0.308,9.661,3
1591718903.8117,0.398,0.513,22.372,3
1591718903.8516,0.283,0.285,10.667,3
1591718903.8875,0.286,0.298,18.235,3
1591718903.9284,0.475,0.518,16.578,3
1591718903.9633,0.298,0.695,19.911,3
1591718904.0002,0.331,0.317,18.458,3
1591718904.0361,0.532,0.326,15.7,3
1591718904.078,0.288,0.299,14.157,3
1591718904.1129,0.29,0.297,15.108,3
1591718904.1498,0.286,0.286,11.554,3
1591718904.1917,0.295,0.314,13.95,3
1591718904.2346,0.28,0.285,12.602,3
1591718904.2787,0.306,0.508,16.055,3
1591718904.3216,0.283,0.473,16.809,3
1591718904.3565,0.303,0.331,25.758,3
1591718904.3954,0.548,0.299,26.83,3
1591718904.4323,0.385,0.3,15.021,3
1591718904.4702,0.388,0.29,18.302,3
1591718904.5091,0.407,0.288,20.178,3
1591718904.5441,0.321,0.337,13.854,3
1591718904.585,0.354,0.431,18.94,3
1591718904.6219,0.287,0.285,16.165,3
1591718904.6668,0.289,0.296,11.68,3
1591718904.7086,0.324,0.286,12.395,3
1591718904.7455,0.291,0.394,22.327,3
1591718904.7844,0.881,0.298,22.223,3
1591718904.8213,0.289,0.329,16.33,3
1591718904.8582,0.281,0.283,16.421,3
1591718904.8931,0.32,0.317,11.733,3
1591718904.928,0.29,0.319,15.43,3
1591718904.9679,0.284,0.406,11.679,3
1591718905.0088,0.332,0.441,14.165,3
1591718905.0437,0.361,0.295,13.194,3
1591718905.0866,0.287,0.608,19.117,3
1591718905.1215,0.846,0.319,21.611,3
1591718905.1564,0.286,0.406,14.178,3
1591718905.1933,0.284,0.321,13.859,3
1591718905.2332,0.376,0.293,12.194,3
1591718905.2691,0.409,0.284,14.688,3
1591718905.312,0.284,0.286,15.373,3
1591718905.3559,0.392,0.288,13.014,3
1591718905.3908,0.285,0.426,19.063,3
1591718905.4277,0.511,0.811,14.565,3
1591718905.4686,0.285,0.781,10.061,3
1591718905.5045,0.373,0.6,17.296,3
1591718905.5424,0.301,0.291,21.828,3
1591718905.5773,0.353,0.301,17.131,3
1591718905.6182,0.485,0.296,17.547,3
1591718905.6541,0.366,0.285,16.437,3
1591718905.689,0.974,0.284,18.521,3
1591718905.7239,0.288,0.298,16.07,3
1591718905.7608,0.308,0.288,23.194,3
1591718905.7957,0.302,0.29,18.279,3
1591718905.8366,0.295,0.49,9.615,3
1591718905.8725,0.29,0.303,13.082,3
1591718905.9064,0.301,0.34,26.377,3
1591718905.9433,0.302,1.017,13.027,3
1591718905.9792,0.304,1.892,25.24,3
1591718906.0211,0.751,0.369,16.927,3
1591718906.062,1.222,0.295,14.561,3
1591718906.1059,0.345,0.3,24.451,3
1591718906.1408,0.523,0.313,12.384,3
1591718906.1767,0.35,0.325,16.537,3
1591718906.2146,0.436,0.36,14.837,3
1591718906.2515,0.287,0.41,15.865,3
1591718906.3014,0.308,0.29,23.766,3
1591718906.3492,0.652,0.287,22.809,3
1591718906.3881,0.988,0.287,20.372,3
1591718906.428,0.306,0.31,13.072,3
1591718906.4729,0.282,0.394,21.975,3
1591718906.5119,0.313,0.291,13.795,3
1591718906.5538,0.338,0.315,14.626,3
1591718906.5946,0.286,0.294,17.869,3
1591718906.6368,0.298,0.309,15.669,3
1591718906.6787,0.287,0.321,10.844,3
1591718906.7156,0.34,0.621,12.449,3
1591718906.7505,0.297,0.351,11.908,3
1591718906.7854,0.299,0.403,17.339,3
1591718906.8273,0.314,0.295,14.778,3
1591718906.8692,0.292,0.29,13.337,3
1591718906.9051,0.28,0.282,9.346,3
1591718906.9411,0.302,0.406,13.179,3
1591718906.9764,0.32,0.378,13.611,3
1591718907.0185,0.344,0.605,14.181,3
1591718907.0554,0.291,0.286,17.079,3
1591718907.0953,0.418,0.312,28.205,3
1591718907.1302,0.284,0.303,19.901,3
1591718907.1721,0.286,0.583,12.066,3
1591718907.212,0.37,0.292,26.456,3
1591718907.2489,0.463,0.292,14.617,3
1591718907.2858,0.416,0.3,11.048,3
1591718907.3207,0.288,0.298,14.943,3
1591718907.3566,0.283,1.433,10.887,3
1591718907.3995,0.284,0.878,9.404,3
1591718907.4354,0.382,0.3,26.016,3
1591718907.4733,0.474,0.312,14.988,3
1591718907.5152,0.29,0.843,11.848,3
1591718907.551,0.408,0.318,14.68,3
1591718907.586,0.98,0.287,11.18,3
1591718907.6219,0.641,0.314,10.273,3
1591718907.6629,0.624,0.546,21.413,3
1591718907.6978,0.281,0.31,17.055,3
1591718907.7347,0.503,0.397,9.142,3
1591718907.7696,0.284,0.354,24.567,3
1591718907.8035,0.668,0.345,12.072,3
1591718907.8404,0.303,0.32,18.14,3
1591718907.8803,0.358,0.29,16.602,3
1591718907.9222,0.337,0.387,22.662,3
1591718907.9591,0.308,0.915,13.437,3
1591718907.994,0.301,0.288,21.948,3
1591718908.0339,0.346,0.298,13.67,3
1591718908.0758,0.295,0.318,13.334,3
1591718908.1117,0.302,0.718,19.42,3
1591718908.1466,0.361,2.06,18.142,3
1591718908.1845,0.296,0.765,12.901,3
1591718908.2204,0.478,0.601,12.099,3
1591718908.2553,0.4,0.561,20.911,3
1591718908.2912,1.857,0.331,12.241,3
1591718908.3261,0.681,0.32,11.032,3
1591718908.361,0.315,0.454,19.51,3
1591718908.3979,0.291,0.313,8.607,3
1591718908.4328,0.306,0.29,17.271,3
1591718908.4697,0.299,0.342,10.571,3
1591718908.5076,0.301,0.287,23.068,3
1591718908.5485,0.365,0.335,12.763,3
1591718908.5844,0.293,0.306,31.031,3
1591718908.6263,0.287,0.301,13.34,3
1591718908.6672,0.621,0.31,26.29,3
1591718908.7031,0.282,0.285,13.001,3
1591718908.744,0.588,1.117,16.464,3
1591718908.7829,0.295,0.542,9.815,3
1591718908.8188,0.301,1.038,13.113,3
1591718908.8557,0.318,0.307,13.617,3
1591718908.8926,0.333,0.344,14.185,3
1591718908.9275,0.432,0.294,25.726,3
1591718908.9644,0.324,0.294,10.105,3
1591718908.9993,1.516,0.29,14.659,3
1591718909.0342,0.762,0.305,14.983,3
1591718909.0711,0.359,0.286,24.019,3
1591718909.106,0.946,0.506,12.778,3
1591718909.146,0.28,0.487,18.716,3
1591718909.1819,0.286,0.432,13.665,3
1591718909.2178,0.308,0.882,12.444,3
1591718909.2527,0.284,0.504,21.187,3
1591718909.2946,0.308,0.349,22.634,3
1591718909.3295,0.379,0.619,20.049,3
1591718909.3654,0.286,0.315,16.629,3
1591718909.4013,0.737,0.81,14.637,3
1591718909.4422,0.284,0.499,25.931,3
1591718909.4771,0.283,0.393,13.469,3
1591718909.521,0.295,0.46,25.607,3
1591718909.5609,0.952,0.3,15.82,3
1591718909.6028,0.281,0.335,16.277,3
1591718909.6387,0.36,0.547,11.179,3
1591718909.6787,0.703,0.349,20.612,3
1591718909.7136,0.33,0.348,19.829,3
1591718909.7495,0.29,0.343,21.006,3
1591718909.7904,0.52,0.334,19.66,3
1591718909.8313,0.53,0.344,15.683,3
1591718909.8692,0.367,0.319,12.498,3
1591718909.9041,0.299,0.307,12.108,3
1591718909.94,0.285,0.291,22.555,3
1591718909.9779,0.38,0.297,11.771,3
1591718910.0128,0.286,0.291,15.028,3
1591718910.0477,0.311,0.289,12.76,3
1591718910.0836,0.287,0.285,12.681,3
1591718910.1245,0.317,0.289,13.347,3
1591718910.1594,0.304,0.289,15.731,3
1591718910.1993,0.354,0.291,20.548,3
1591718910.2342,0.37,0.303,17.845,3
1591718910.2691,0.333,0.288,14.047,3
1591718910.312,0.357,0.282,12.315,3
1591718910.3539,0.297,0.295,14.36,3
1591718910.3895,0.305,0.282,11.032,3
1591718910.4274,0.354,0.283,12.349,3
1591718910.4643,0.308,0.286,16.628,3
1591718910.4992,0.317,0.283,22.575,3
1591718910.5371,0.323,0.287,10.185,3
1591718910.574,0.337,0.284,12.753,3
1591718910.6089,0.315,0.283,13.221,3
1591718910.6448,0.292,1.465,13.694,3
1591718910.6797,0.288,0.53,9.518,3
1591718910.7146,0.351,0.297,27.208,3
1591718910.7505,0.323,0.291,18.51,3
1591718910.7914,0.285,0.291,13.285,3
1591718910.8273,0.294,0.284,12.838,3
1591718910.8712,0.554,0.301,17.228,3
1591718910.9071,0.285,0.289,19.757,3
1591718910.946,0.35,0.287,17.691,3
1591718910.9899,0.282,0.291,12.608,3
1591718911.0308,0.293,0.3,13.035,3
1591718911.0707,0.286,0.296,20.401,3
1591718911.1106,0.285,0.327,14.061,3
1591718911.1455,0.28,0.663,12.921,3
1591718911.1804,0.596,0.282,24.364,3
1591718911.2193,0.323,0.302,16.405,3
1591718911.2542,0.462,0.284,10.97,3
1591718911.2891,0.282,0.504,13.077,3
1591718911.326,0.34,0.324,23.964,3
1591718911.3609,0.458,0.334,16.723,3
1591718911.3959,0.354,0.312,21.529,3
1591718911.4318,0.315,0.319,18.557,3
1591718911.4727,0.294,0.292,12.951,3
1591718911.5076,0.281,0.307,13.267,3
1591718911.5525,0.282,0.283,12.075,3
1591718911.5884,0.287,0.285,13.453,3
1591718911.6303,0.281,0.367,13.708,3
1591718911.6672,0.288,0.286,13.908,3
1591718911.7081,0.289,1.847,9.856,3
1591718911.749,0.281,0.289,24.836,3
1591718911.7849,0.289,0.394,11.452,3
1591718911.8224,0.282,0.284,17.281,3
1591718911.8573,0.288,0.388,12.078,3
1591718911.8961,0.635,0.285,14.225,3
1591718911.931,0.314,0.297,12.042,3
1591718911.9649,0.59,0.303,14.269,3
1591718912.0018,0.565,0.288,15.419,3
1591718912.0437,0.332,0.286,23.11,3
1591718912.0836,0.323,0.282,13.766,3
